Call Date,Agent ID,Agent Status,Call Type,Service,Answer Time,Avg Talk Time,Disconnect Code,Call Disconnect,Survey Opted,Resolved,Call Fwd,Fwd Sup ID,Feedback
2026-02-24T01:13:19Z,1003,10,5,2,42,2090,5,2026-02-24T01:48:51Z,Yes,No,No,,4
2026-02-24T01:17:16Z,1010,10,1,4,53,498,5,2026-02-24T01:26:27Z,No,Yes,No,,
2026-02-24T01:23:37Z,1006,9,4,1,48,1785,1,2026-02-24T01:54:10Z,No,Yes,No,,
2026-02-24T01:25:42Z,1004,9,5,5,51,527,57,2026-02-24T01:35:20Z,Yes,Yes,No,,3
2026-02-24T01:37:18Z,1009,0,2,2,53,2127,5,2026-02-24T02:13:38Z,Yes,No,Yes,2001,1
2026-02-24T01:42:57Z,1010,1,2,5,46,1246,1,2026-02-24T02:04:29Z,Yes,Yes,No,,3
2026-02-24T01:44:02Z,1012,0,4,3,50,581,5,2026-02-24T01:54:33Z,Yes,Yes,Yes,2005,2
2026-02-24T01:46:39Z,1010,13,5,10,24,284,5,2026-02-24T01:51:47Z,No,No,No,,
2026-02-24T01:46:50Z,1011,13,2,2,25,423,1,2026-02-24T01:54:18Z,No,Yes,No,,
2026-02-24T01:51:01Z,1011,13,5,1,44,2369,5,2026-02-24T02:31:14Z,Yes,Yes,No,,2
2026-02-24T02:04:27Z,1004,3,4,2,59,1306,5,2026-02-24T02:27:12Z,Yes,No,No,,4
2026-02-24T02:08:13Z,1012,3,5,4,22,363,5,2026-02-24T02:14:38Z,Yes,Yes,No,,4
2026-02-24T02:11:20Z,1009,9,5,5,24,553,57,2026-02-24T02:20:57Z,No,No,No,,
2026-02-24T02:31:09Z,1014,9,1,10,32,460,1,2026-02-24T02:39:21Z,No,No,No,,
2026-02-24T02:45:49Z,1005,3,2,5,41,2124,1,2026-02-24T03:21:54Z,No,No,No,,
2026-02-24T02:49:57Z,1007,13,1,5,20,398,1,2026-02-24T02:56:55Z,No,Yes,No,,
2026-02-24T02:53:01Z,1011,3,2,3,30,1736,1,2026-02-24T03:22:27Z,No,No,No,,
2026-02-24T02:59:32Z,1011,10,4,10,27,257,5,2026-02-24T03:04:16Z,No,Yes,No,,
2026-02-24T03:02:33Z,1011,4,2,10,37,408,1,2026-02-24T03:09:58Z,Yes,Yes,No,,4
2026-02-24T03:06:07Z,1008,1,4,5,40,1309,57,2026-02-24T03:28:36Z,Yes,No,No,,5
2026-02-24T03:13:47Z,1006,13,5,10,50,512,1,2026-02-24T03:23:09Z,No,No,No,,
2026-02-24T03:19:32Z,1004,9,1,1,47,2317,57,2026-02-24T03:58:56Z,No,Yes,No,,
2026-02-24T03:20:01Z,1007,2,4,1,38,865,5,2026-02-24T03:35:04Z,Yes,No,No,,5
2026-02-24T03:55:23Z,1001,13,2,3,56,2203,57,2026-02-24T04:33:02Z,No,No,No,,
2026-02-24T03:57:46Z,1006,9,5,2,59,369,57,2026-02-24T04:04:54Z,Yes,No,No,,5
2026-02-24T03:58:38Z,1014,0,1,2,27,2278,5,2026-02-24T04:37:03Z,No,Yes,Yes,2003,
2026-02-24T03:59:07Z,1012,0,2,1,50,1196,5,2026-02-24T04:19:53Z,No,Yes,Yes,2003,
2026-02-24T04:15:28Z,1013,9,5,3,60,1387,1,2026-02-24T04:39:35Z,Yes,Yes,No,,2
2026-02-24T04:40:45Z,1009,2,4,4,45,460,57,2026-02-24T04:49:10Z,Yes,Yes,No,,5
2026-02-24T04:42:23Z,1011,0,5,1,55,258,1,2026-02-24T04:47:36Z,No,No,Yes,2003,
2026-02-24T04:55:57Z,1011,2,1,2,24,466,5,2026-02-24T05:04:07Z,Yes,Yes,No,,2
2026-02-24T04:57:56Z,1003,3,5,5,42,432,57,2026-02-24T05:05:50Z,Yes,Yes,No,,1
2026-02-24T04:58:23Z,1005,4,2,5,55,1663,5,2026-02-24T05:27:01Z,No,No,No,,
2026-02-24T05:06:52Z,1007,4,4,1,41,338,1,2026-02-24T05:13:11Z,No,Yes,No,,
2026-02-24T05:07:26Z,1012,3,2,2,39,435,1,2026-02-24T05:15:20Z,No,No,No,,
2026-02-24T05:17:18Z,1010,0,1,10,59,266,57,2026-02-24T05:22:43Z,Yes,Yes,Yes,2005,2
2026-02-24T05:28:50Z,1003,2,2,1,47,265,57,2026-02-24T05:34:02Z,Yes,Yes,No,,3
2026-02-24T05:50:44Z,1009,2,2,1,27,318,1,2026-02-24T05:56:29Z,Yes,Yes,No,,1
2026-02-24T05:55:37Z,1002,4,2,2,44,376,1,2026-02-24T06:02:37Z,No,Yes,No,,
2026-02-24T06:14:31Z,1011,1,2,4,49,436,1,2026-02-24T06:22:36Z,Yes,No,No,,5
2026-02-24T06:22:37Z,1003,2,2,3,51,1850,5,2026-02-24T06:54:18Z,Yes,Yes,No,,3
2026-02-24T06:28:34Z,1002,13,5,4,47,447,5,2026-02-24T06:36:48Z,No,Yes,No,,
2026-02-24T06:28:56Z,1004,9,1,5,48,394,5,2026-02-24T06:36:18Z,Yes,No,No,,4
2026-02-24T06:30:00Z,1001,3,4,4,50,1550,5,2026-02-24T06:56:40Z,Yes,No,No,,1
2026-02-24T06:42:35Z,1013,2,4,3,44,526,5,2026-02-24T06:52:05Z,No,No,No,,
2026-02-24T06:56:00Z,1002,10,4,5,51,502,1,2026-02-24T07:05:13Z,No,No,No,,
2026-02-24T06:58:10Z,1005,0,1,4,22,241,57,2026-02-24T07:02:33Z,Yes,Yes,Yes,2001,3
2026-02-24T07:01:39Z,1006,13,5,3,36,1656,1,2026-02-24T07:29:51Z,No,No,No,,
2026-02-24T07:13:38Z,1005,9,5,10,44,483,1,2026-02-24T07:22:25Z,Yes,Yes,No,,3
2026-02-24T07:29:16Z,1007,1,4,10,42,489,57,2026-02-24T07:38:07Z,No,No,No,,
2026-02-24T07:39:01Z,1004,2,4,5,31,2079,57,2026-02-24T08:14:11Z,No,Yes,No,,
2026-02-24T07:40:35Z,1007,1,2,1,29,1979,1,2026-02-24T08:14:03Z,No,Yes,No,,
2026-02-24T07:48:11Z,1008,0,2,3,45,1213,57,2026-02-24T08:09:09Z,Yes,No,Yes,2002,5
2026-02-24T07:50:28Z,1008,2,1,4,35,1733,57,2026-02-24T08:19:56Z,No,Yes,No,,
2026-02-24T07:52:28Z,1004,1,4,10,50,581,1,2026-02-24T08:02:59Z,No,No,No,,
2026-02-24T08:04:34Z,1005,2,2,10,27,2376,1,2026-02-24T08:44:37Z,No,No,No,,
2026-02-24T08:20:25Z,1007,9,5,1,30,458,57,2026-02-24T08:28:33Z,No,Yes,No,,
2026-02-24T08:35:17Z,1008,9,4,1,37,1652,57,2026-02-24T09:03:26Z,Yes,Yes,No,,4
2026-02-24T08:41:22Z,1005,0,5,10,51,2374,1,2026-02-24T09:21:47Z,No,No,Yes,2005,
2026-02-24T08:46:12Z,1008,2,2,5,50,538,57,2026-02-24T08:56:00Z,Yes,No,No,,2
2026-02-24T08:54:54Z,1004,9,1,4,42,519,5,2026-02-24T09:04:15Z,No,Yes,No,,
2026-02-24T09:06:22Z,1008,9,2,10,50,1159,57,2026-02-24T09:26:31Z,Yes,Yes,No,,4
2026-02-24T09:13:14Z,1008,13,2,5,45,442,5,2026-02-24T09:21:21Z,No,No,No,,
2026-02-24T09:13:48Z,1003,13,4,10,42,1372,57,2026-02-24T09:37:22Z,No,No,No,,
2026-02-24T09:21:32Z,1005,13,4,3,22,252,1,2026-02-24T09:26:06Z,Yes,No,No,,3
2026-02-24T09:25:43Z,1006,4,1,2,29,1573,1,2026-02-24T09:52:25Z,Yes,Yes,No,,3
2026-02-24T09:30:36Z,1004,2,1,1,51,390,1,2026-02-24T09:37:57Z,No,Yes,No,,
2026-02-24T09:49:36Z,1003,10,1,5,60,1155,5,2026-02-24T10:09:51Z,Yes,No,No,,3
2026-02-24T09:54:55Z,1008,1,4,5,26,389,1,2026-02-24T10:01:50Z,No,No,No,,
2026-02-24T09:57:56Z,1003,10,5,4,31,270,1,2026-02-24T10:02:57Z,No,Yes,No,,
2026-02-24T09:58:28Z,1007,0,5,5,57,2392,57,2026-02-24T10:39:17Z,Yes,Yes,Yes,2004,4
2026-02-24T10:12:06Z,1008,0,5,2,29,370,5,2026-02-24T10:18:45Z,Yes,Yes,Yes,2001,4
2026-02-24T10:21:20Z,1007,10,4,2,55,384,5,2026-02-24T10:28:39Z,No,No,No,,
2026-02-24T10:24:47Z,1003,3,2,5,44,2026,57,2026-02-24T10:59:17Z,Yes,Yes,No,,3
2026-02-24T10:30:35Z,1004,10,4,5,34,587,57,2026-02-24T10:40:56Z,No,Yes,No,,
2026-02-24T10:33:08Z,1005,9,4,3,38,1640,1,2026-02-24T11:01:06Z,Yes,Yes,No,,3
2026-02-24T10:33:48Z,1007,1,4,4,28,2263,5,2026-02-24T11:11:59Z,No,No,No,,
2026-02-24T10:38:10Z,1004,4,2,1,28,575,5,2026-02-24T10:48:13Z,Yes,No,No,,5
2026-02-24T10:42:47Z,1007,10,1,3,58,1625,5,2026-02-24T11:10:50Z,No,No,No,,
2026-02-24T10:52:35Z,1003,1,5,5,33,1191,1,2026-02-24T11:12:59Z,No,Yes,No,,
2026-02-24T11:00:36Z,1008,0,4,10,52,1000,1,2026-02-24T11:18:08Z,Yes,No,Yes,2001,3
2026-02-24T11:08:11Z,1004,2,2,10,20,2333,57,2026-02-24T11:47:24Z,No,Yes,No,,
2026-02-24T11:10:25Z,1006,0,2,5,38,1897,5,2026-02-24T11:42:40Z,No,Yes,Yes,2003,
2026-02-24T11:25:10Z,1005,10,5,3,36,1506,1,2026-02-24T11:50:52Z,Yes,No,No,,2
2026-02-24T11:42:58Z,1005,9,4,4,46,1319,5,2026-02-24T12:05:43Z,No,No,No,,
2026-02-24T11:49:11Z,1007,3,5,1,58,1363,1,2026-02-24T12:12:52Z,No,Yes,No,,
2026-02-24T11:53:03Z,1006,13,2,1,45,2129,1,2026-02-24T12:29:17Z,Yes,Yes,No,,1
2026-02-24T11:54:26Z,1008,13,2,4,57,1039,1,2026-02-24T12:12:42Z,No,No,No,,
2026-02-24T11:55:49Z,1008,1,4,5,43,1761,57,2026-02-24T12:25:53Z,No,No,No,,
2026-02-24T11:56:01Z,1008,4,4,4,54,494,1,2026-02-24T12:05:09Z,Yes,Yes,No,,2
2026-02-24T12:08:05Z,1008,10,4,2,26,407,5,2026-02-24T12:15:18Z,Yes,Yes,No,,2
2026-02-24T12:11:44Z,1004,3,4,1,58,2135,1,2026-02-24T12:48:17Z,No,No,No,,
2026-02-24T12:12:09Z,1008,4,1,4,55,2005,5,2026-02-24T12:46:29Z,No,No,No,,
2026-02-24T12:23:03Z,1008,13,1,2,39,1705,5,2026-02-24T12:52:07Z,Yes,Yes,No,,3
2026-02-24T12:25:25Z,1006,13,1,2,30,1870,5,2026-02-24T12:57:05Z,Yes,Yes,No,,5
2026-02-24T12:41:23Z,1007,9,5,3,31,863,5,2026-02-24T12:56:17Z,No,No,No,,
2026-02-24T12:43:10Z,1006,3,5,2,54,1784,57,2026-02-24T13:13:48Z,No,No,No,,
2026-02-24T12:43:39Z,1006,3,2,4,34,398,1,2026-02-24T12:50:51Z,No,Yes,No,,
2026-02-24T12:47:28Z,1004,4,1,1,28,426,1,2026-02-24T12:55:02Z,Yes,No,No,,4
2026-02-24T12:47:38Z,1008,0,5,3,54,429,1,2026-02-24T12:55:41Z,No,No,Yes,2003,
2026-02-24T12:47:51Z,1006,10,5,5,40,258,57,2026-02-24T12:52:49Z,No,No,No,,
2026-02-24T12:50:10Z,1003,4,1,2,57,593,57,2026-02-24T13:01:00Z,Yes,No,No,,3
2026-02-24T12:50:42Z,1008,1,4,2,42,2033,57,2026-02-24T13:25:17Z,No,No,No,,
2026-02-24T13:11:54Z,1008,3,2,1,42,1469,1,2026-02-24T13:37:05Z,No,Yes,No,,
2026-02-24T13:12:09Z,1007,10,4,10,42,258,57,2026-02-24T13:17:09Z,Yes,No,No,,4
2026-02-24T13:34:01Z,1005,4,5,4,57,569,5,2026-02-24T13:44:27Z,Yes,Yes,No,,2
2026-02-24T13:37:55Z,1004,0,4,4,45,1948,57,2026-02-24T14:11:08Z,Yes,No,Yes,2004,2
2026-02-24T13:48:10Z,1004,9,1,5,38,1085,5,2026-02-24T14:06:53Z,Yes,No,No,,4
2026-02-24T13:51:56Z,1007,10,2,5,58,479,5,2026-02-24T14:00:53Z,No,Yes,No,,
2026-02-24T13:53:20Z,1008,10,1,2,42,393,57,2026-02-24T14:00:35Z,Yes,Yes,No,,1
2026-02-24T13:59:03Z,1005,13,2,3,23,497,5,2026-02-24T14:07:43Z,No,Yes,No,,
2026-02-24T14:09:39Z,1003,1,2,4,35,287,57,2026-02-24T14:15:01Z,Yes,No,No,,1
2026-02-24T14:19:53Z,1005,0,4,4,31,426,5,2026-02-24T14:27:30Z,No,No,Yes,2002,
2026-02-24T14:23:17Z,1003,10,5,10,55,524,57,2026-02-24T14:32:56Z,Yes,Yes,No,,3
2026-02-24T14:27:19Z,1003,0,2,2,43,1630,1,2026-02-24T14:55:12Z,No,No,Yes,2005,
2026-02-24T14:39:58Z,1006,10,4,2,59,369,57,2026-02-24T14:47:06Z,No,No,No,,
2026-02-24T14:40:41Z,1007,9,2,3,38,294,5,2026-02-24T14:46:13Z,Yes,Yes,No,,4
2026-02-24T15:01:09Z,1009,2,1,10,34,1281,1,2026-02-24T15:23:04Z,Yes,Yes,No,,2
2026-02-24T15:01:56Z,1009,13,5,1,51,494,5,2026-02-24T15:11:01Z,No,Yes,No,,
2026-02-24T15:10:44Z,1011,10,5,2,32,1773,5,2026-02-24T15:40:49Z,Yes,No,No,,1
2026-02-24T15:12:41Z,1010,13,2,5,60,1880,5,2026-02-24T15:45:01Z,Yes,No,No,,3
2026-02-24T15:13:17Z,1009,1,4,5,39,477,5,2026-02-24T15:21:53Z,Yes,Yes,No,,2
2026-02-24T15:16:11Z,1009,0,5,1,45,1865,57,2026-02-24T15:48:01Z,No,Yes,Yes,2005,
2026-02-24T15:22:28Z,1010,10,5,5,47,980,57,2026-02-24T15:39:35Z,No,Yes,No,,
2026-02-24T15:34:52Z,1012,9,2,10,37,270,1,2026-02-24T15:39:59Z,No,No,No,,
2026-02-24T15:45:37Z,1011,3,4,2,49,1906,57,2026-02-24T16:18:12Z,No,Yes,No,,
2026-02-24T15:46:29Z,1009,9,5,1,34,1063,57,2026-02-24T16:04:46Z,Yes,No,No,,1
2026-02-24T15:48:31Z,1009,4,1,10,32,2163,57,2026-02-24T16:25:06Z,Yes,No,No,,4
2026-02-24T15:56:53Z,1009,1,1,4,35,1043,1,2026-02-24T16:14:51Z,Yes,No,No,,5
2026-02-24T16:00:55Z,1012,10,2,2,21,1628,1,2026-02-24T16:28:24Z,Yes,Yes,No,,2
2026-02-24T16:03:15Z,1010,10,2,1,26,1445,57,2026-02-24T16:27:46Z,No,No,No,,
2026-02-24T16:19:24Z,1009,2,4,2,48,405,5,2026-02-24T16:26:57Z,Yes,Yes,No,,5
2026-02-24T16:30:52Z,1012,3,1,3,32,1219,5,2026-02-24T16:51:43Z,Yes,No,No,,2
2026-02-24T16:33:24Z,1012,10,5,10,50,1539,57,2026-02-24T16:59:53Z,No,Yes,No,,
2026-02-24T16:55:48Z,1009,0,5,10,20,1115,5,2026-02-24T17:14:43Z,No,Yes,Yes,2003,
2026-02-24T17:05:37Z,1012,2,1,1,56,929,57,2026-02-24T17:22:02Z,No,Yes,No,,
2026-02-24T17:06:04Z,1012,13,5,5,27,869,57,2026-02-24T17:21:00Z,No,Yes,No,,
2026-02-24T17:10:10Z,1009,10,4,1,57,1101,57,2026-02-24T17:29:28Z,Yes,Yes,No,,5
2026-02-24T17:12:13Z,1011,4,2,4,28,1933,1,2026-02-24T17:44:54Z,No,Yes,No,,
2026-02-24T17:13:36Z,1011,0,1,2,51,316,5,2026-02-24T17:19:43Z,Yes,Yes,Yes,2002,1
2026-02-24T17:15:52Z,1010,1,2,4,43,1137,5,2026-02-24T17:35:32Z,No,Yes,No,,
2026-02-24T17:25:23Z,1009,0,1,2,36,528,57,2026-02-24T17:34:47Z,Yes,No,Yes,2002,3
2026-02-24T17:28:36Z,1009,3,2,3,43,991,57,2026-02-24T17:45:50Z,No,Yes,No,,
2026-02-24T17:46:27Z,1009,3,5,10,32,1539,57,2026-02-24T18:12:38Z,No,No,No,,
2026-02-24T17:46:46Z,1009,9,1,3,22,386,5,2026-02-24T17:53:34Z,No,Yes,No,,
2026-02-24T18:01:25Z,1011,2,5,2,32,1920,5,2026-02-24T18:33:57Z,No,Yes,No,,
2026-02-24T18:02:15Z,1010,1,5,4,54,512,5,2026-02-24T18:11:41Z,Yes,No,No,,5
2026-02-24T18:09:02Z,1011,0,1,10,28,1177,57,2026-02-24T18:29:07Z,Yes,No,Yes,2002,1
2026-02-24T18:31:14Z,1009,4,1,2,28,1697,5,2026-02-24T18:59:59Z,No,Yes,No,,
2026-02-24T18:35:34Z,1012,1,5,3,21,1402,1,2026-02-24T18:59:17Z,Yes,No,No,,3
2026-02-24T18:42:23Z,1012,3,1,4,42,1281,5,2026-02-24T19:04:26Z,No,No,No,,
2026-02-24T18:51:48Z,1009,4,2,2,43,296,1,2026-02-24T18:57:27Z,No,No,No,,
2026-02-24T18:52:23Z,1010,4,5,10,53,336,1,2026-02-24T18:58:52Z,No,No,No,,
2026-02-24T18:54:42Z,1012,2,1,4,43,503,57,2026-02-24T19:03:48Z,No,No,No,,
2026-02-24T18:55:53Z,1011,1,2,10,59,498,57,2026-02-24T19:05:10Z,No,Yes,No,,
2026-02-24T18:59:18Z,1010,10,4,4,46,483,5,2026-02-24T19:08:07Z,Yes,Yes,No,,1
2026-02-24T19:11:43Z,1009,1,1,2,37,2357,5,2026-02-24T19:51:37Z,Yes,No,No,,5
2026-02-24T19:14:56Z,1012,0,1,3,23,513,5,2026-02-24T19:23:52Z,Yes,No,Yes,2005,3
2026-02-24T19:26:13Z,1009,10,5,1,30,1038,1,2026-02-24T19:44:01Z,Yes,Yes,No,,4
2026-02-24T19:31:18Z,1012,0,1,1,29,322,57,2026-02-24T19:37:09Z,No,No,Yes,2004,
2026-02-24T19:37:55Z,1012,13,2,3,23,902,57,2026-02-24T19:53:20Z,No,No,No,,
2026-02-24T19:49:10Z,1010,10,5,3,28,1176,5,2026-02-24T20:09:14Z,Yes,No,No,,5
2026-02-24T19:53:54Z,1010,10,4,3,37,1598,5,2026-02-24T20:21:09Z,Yes,Yes,No,,3
2026-02-24T20:10:09Z,1011,4,5,5,41,341,5,2026-02-24T20:16:31Z,Yes,Yes,No,,1
2026-02-24T20:27:24Z,1009,1,2,1,43,2381,5,2026-02-24T21:07:48Z,Yes,No,No,,2
2026-02-24T20:30:10Z,1012,9,2,10,36,2184,57,2026-02-24T21:07:10Z,Yes,Yes,No,,3
2026-02-24T20:39:07Z,1012,4,5,2,56,1248,1,2026-02-24T21:00:51Z,Yes,No,No,,5
2026-02-24T21:16:10Z,1012,0,2,4,24,396,57,2026-02-24T21:23:10Z,Yes,Yes,Yes,2003,2
2026-02-24T21:23:10Z,1012,4,5,5,25,416,5,2026-02-24T21:30:31Z,No,No,No,,
2026-02-24T21:38:07Z,1009,10,1,2,58,2164,1,2026-02-24T22:15:09Z,No,No,No,,
2026-02-24T22:05:06Z,1009,13,5,2,42,351,5,2026-02-24T22:11:39Z,Yes,No,No,,4
2026-02-24T22:08:22Z,1011,0,1,2,46,1433,1,2026-02-24T22:33:01Z,Yes,No,Yes,2002,3
2026-02-24T22:13:52Z,1009,1,2,1,31,567,1,2026-02-24T22:23:50Z,No,No,No,,
2026-02-24T22:14:12Z,1009,2,2,1,32,1669,57,2026-02-24T22:42:33Z,No,No,No,,
2026-02-24T22:17:02Z,1012,1,1,1,38,343,5,2026-02-24T22:23:23Z,No,Yes,No,,
2026-02-24T22:17:26Z,1009,13,2,5,26,2122,57,2026-02-24T22:53:14Z,No,Yes,No,,
2026-02-24T22:25:58Z,1011,0,4,1,45,2050,1,2026-02-24T23:00:53Z,No,No,Yes,2003,
2026-02-24T22:29:50Z,1009,2,2,4,40,1562,1,2026-02-24T22:56:32Z,No,Yes,No,,
2026-02-24T22:46:34Z,1011,0,4,10,29,529,1,2026-02-24T22:55:52Z,No,Yes,Yes,2003,
2026-02-24T22:46:36Z,1010,4,1,2,35,243,5,2026-02-24T22:51:14Z,No,Yes,No,,
2026-02-24T22:48:19Z,1012,1,2,4,21,324,57,2026-02-24T22:54:04Z,No,Yes,No,,
2026-02-24T22:51:53Z,1009,2,2,5,34,370,5,2026-02-24T22:58:37Z,Yes,Yes,No,,1
2026-02-24T22:52:42Z,1012,0,1,5,50,565,1,2026-02-24T23:02:57Z,No,Yes,Yes,2003,
2026-02-24T22:53:49Z,1009,9,5,2,57,580,5,2026-02-24T23:04:26Z,No,Yes,No,,
2026-02-24T22:58:04Z,1012,10,5,2,27,1436,5,2026-02-24T23:22:27Z,No,No,No,,
2026-02-24T23:07:09Z,1007,2,5,4,34,2012,1,2026-02-24T23:41:15Z,Yes,Yes,No,,3
2026-02-24T23:09:17Z,1008,10,5,5,40,963,1,2026-02-24T23:26:00Z,No,No,No,,
2026-02-24T23:30:29Z,1007,4,4,5,32,485,1,2026-02-24T23:39:06Z,Yes,No,No,,2
2026-02-24T23:35:35Z,1002,0,4,10,56,316,1,2026-02-24T23:41:47Z,Yes,No,Yes,2004,1
2026-02-24T23:38:20Z,1008,0,4,2,54,1664,1,2026-02-25T00:06:58Z,No,No,Yes,2002,
2026-02-24T23:40:19Z,1012,2,1,1,46,1140,1,2026-02-25T00:00:05Z,No,No,No,,
2026-02-24T23:44:03Z,1009,3,4,10,37,1094,5,2026-02-25T00:02:54Z,Yes,No,No,,5
2026-02-24T23:49:21Z,1008,13,4,5,30,1058,1,2026-02-25T00:07:29Z,No,No,No,,
2026-02-24T23:51:08Z,1001,0,1,4,43,1628,5,2026-02-25T00:18:59Z,Yes,No,Yes,2004,4
2026-02-24T23:54:04Z,1008,0,5,4,20,1292,1,2026-02-25T00:15:56Z,No,No,Yes,2004,
2026-02-24T23:55:10Z,1007,9,4,2,25,467,1,2026-02-25T00:03:22Z,Yes,Yes,No,,1
2026-02-24T23:56:18Z,1001,9,4,5,40,1291,5,2026-02-25T00:18:29Z,Yes,Yes,No,,1
2026-02-25T00:00:01Z,1001,4,2,5,53,2061,57,2026-02-25T00:35:15Z,No,No,No,,
2026-02-25T00:07:48Z,1011,9,2,1,21,282,57,2026-02-25T00:12:51Z,Yes,Yes,No,,4
2026-02-25T00:13:35Z,1002,9,1,2,40,361,57,2026-02-25T00:20:16Z,Yes,No,No,,1
2026-02-25T00:30:13Z,1005,9,2,1,31,1211,1,2026-02-25T00:50:55Z,No,Yes,No,,
2026-02-25T00:39:13Z,1003,13,2,1,57,1542,5,2026-02-25T01:05:52Z,Yes,No,No,,3
2026-02-25T00:44:51Z,1013,9,1,10,55,241,1,2026-02-25T00:49:47Z,No,Yes,No,,
2026-02-25T00:55:20Z,1013,3,1,2,35,1029,57,2026-02-25T01:13:04Z,No,Yes,No,,
2026-02-25T00:56:14Z,1006,1,5,2,44,298,1,2026-02-25T01:01:56Z,No,No,No,,
2026-02-25T00:56:49Z,1008,9,2,2,27,518,1,2026-02-25T01:05:54Z,No,No,No,,
2026-02-25T01:07:41Z,1002,1,5,4,50,1388,5,2026-02-25T01:31:39Z,No,Yes,No,,
2026-02-25T01:11:52Z,1006,0,2,1,22,1836,57,2026-02-25T01:42:50Z,Yes,Yes,Yes,2003,5
2026-02-25T01:16:25Z,1014,10,5,5,34,259,1,2026-02-25T01:21:18Z,No,Yes,No,,
2026-02-25T01:20:42Z,1011,3,5,1,46,1382,5,2026-02-25T01:44:30Z,No,Yes,No,,
2026-02-25T01:31:52Z,1011,1,4,1,59,427,5,2026-02-25T01:39:58Z,No,No,No,,
2026-02-25T01:37:20Z,1010,9,4,4,30,328,1,2026-02-25T01:43:18Z,Yes,Yes,No,,4
2026-02-25T02:03:05Z,1004,0,5,2,42,493,57,2026-02-25T02:12:00Z,No,No,Yes,2004,
2026-02-25T02:04:34Z,1006,10,1,2,39,2365,57,2026-02-25T02:44:38Z,Yes,Yes,No,,5
2026-02-25T02:10:40Z,1010,4,4,4,36,1301,5,2026-02-25T02:32:57Z,Yes,No,No,,4
2026-02-25T02:16:21Z,1008,10,5,3,27,1119,1,2026-02-25T02:35:27Z,No,No,No,,
2026-02-25T02:21:41Z,1011,9,1,10,26,371,57,2026-02-25T02:28:18Z,Yes,Yes,No,,2
2026-02-25T02:22:57Z,1013,13,4,3,37,877,5,2026-02-25T02:38:11Z,No,Yes,No,,
2026-02-25T02:28:45Z,1002,4,2,5,43,488,57,2026-02-25T02:37:36Z,No,No,No,,
2026-02-25T02:29:32Z,1010,9,2,3,21,2138,1,2026-02-25T03:05:31Z,No,Yes,No,,
2026-02-25T02:32:58Z,1005,9,1,5,22,2057,1,2026-02-25T03:07:37Z,Yes,Yes,No,,5
2026-02-25T02:34:56Z,1002,2,2,10,46,460,57,2026-02-25T02:43:22Z,No,Yes,No,,
2026-02-25T02:40:34Z,1010,0,4,1,35,2339,1,2026-02-25T03:20:08Z,No,No,Yes,2005,
2026-02-25T02:44:47Z,1011,9,4,1,20,343,57,2026-02-25T02:50:50Z,Yes,Yes,No,,5
2026-02-25T02:59:53Z,1011,2,1,1,56,1098,57,2026-02-25T03:19:07Z,No,Yes,No,,
2026-02-25T03:04:00Z,1007,0,4,1,60,295,57,2026-02-25T03:09:55Z,Yes,No,Yes,2005,2
2026-02-25T03:06:22Z,1011,10,4,3,31,431,57,2026-02-25T03:14:04Z,No,Yes,No,,
2026-02-25T03:11:21Z,1006,4,1,2,53,1933,5,2026-02-25T03:44:27Z,Yes,No,No,,2
2026-02-25T03:12:52Z,1004,3,2,4,52,422,1,2026-02-25T03:20:46Z,No,Yes,No,,
2026-02-25T03:20:38Z,1005,3,4,4,46,1427,5,2026-02-25T03:45:11Z,Yes,Yes,No,,3
2026-02-25T03:40:33Z,1004,10,1,4,52,443,5,2026-02-25T03:48:48Z,No,No,No,,
2026-02-25T03:46:47Z,1014,1,1,2,34,479,57,2026-02-25T03:55:20Z,Yes,Yes,No,,3
2026-02-25T03:48:37Z,1005,13,5,1,35,363,5,2026-02-25T03:55:15Z,Yes,Yes,No,,1
2026-02-25T03:49:01Z,1007,9,1,10,59,1127,1,2026-02-25T04:08:47Z,Yes,No,No,,5
2026-02-25T04:02:49Z,1009,10,5,2,54,503,1,2026-02-25T04:12:06Z,Yes,Yes,No,,1
2026-02-25T04:03:07Z,1001,0,1,5,50,902,5,2026-02-25T04:18:59Z,Yes,No,Yes,2004,1
2026-02-25T04:03:12Z,1003,3,5,4,37,1932,1,2026-02-25T04:36:01Z,No,Yes,No,,
2026-02-25T04:05:04Z,1014,3,2,2,56,1038,5,2026-02-25T04:23:18Z,No,Yes,No,,
2026-02-25T04:18:41Z,1004,0,4,4,27,242,57,2026-02-25T04:23:10Z,No,No,Yes,2005,
2026-02-25T04:26:44Z,1009,13,5,5,36,415,57,2026-02-25T04:34:15Z,Yes,No,No,,2
2026-02-25T04:37:36Z,1013,0,4,3,60,497,57,2026-02-25T04:46:53Z,Yes,Yes,Yes,2004,3
2026-02-25T04:44:37Z,1011,0,2,1,34,1684,57,2026-02-25T05:13:15Z,No,No,Yes,2002,
2026-02-25T04:53:47Z,1013,9,4,3,53,923,57,2026-02-25T05:10:03Z,Yes,No,No,,4
2026-02-25T04:55:48Z,1005,0,4,3,57,557,57,2026-02-25T05:06:02Z,No,No,Yes,2001,
2026-02-25T04:57:25Z,1002,0,1,2,56,1279,57,2026-02-25T05:19:40Z,No,No,Yes,2003,
